,ILP,IQP,PIQP
89,1.4400415840464955,1.269427605250782,1.3424830843530595
90,1.4165954548551745,1.2797348115933904,1.3577317561358222
91,1.4402915428796423,1.2732898812593283,1.3689594278748576
92,1.457493215215243,1.297779677177696,1.3689594278748576
93,1.4560680290097543,1.3029031339678192,1.366366835282265
94,1.42034586977569,1.2697819919925106,1.3155235813140111
95,1.4652804224025504,1.2781153253258437,1.327428343218773
96,1.4146749481579026,1.2079969821305774,1.327428343218773
97,1.4082851780115768,1.2009426182252523,1.3257377261435406
98,1.4067392455890209,1.1959426182252522,1.3257377261435406
99,1.4221913430946898,1.1959426182252522,1.3257377261435406
100,1.4225471155689688,1.1896291999516067,1.306847525435158
101,1.3599515780936238,1.1849416999516067,1.306847525435158
102,1.3146852799076825,1.1223861443960512,1.237889192101825
103,1.2970513513362536,1.122035379089929,1.2490499063875389
104,1.2640751244206327,1.0849371238098553,1.1925250619839065
105,1.318858161895978,1.0962218460320774,1.1925250619839065
106,1.3532653131862464,1.0998185212724212,1.175996136364072
107,1.3185897308320924,1.0863665385509582,1.17835741145262
108,1.3161037345051874,1.0807483682111971,1.165500268595477
109,1.2948541936420102,1.054116997687781,1.13476663354366
110,1.2912827650705814,1.0515659772796178,1.1311223186748554
111,1.3151631505581096,1.034853644198237,1.124067644953515
112,1.1825565709958816,1.0027215327792667,1.066556474804982
113,1.1818404649002594,0.9949090327792668,1.066556474804982
114,1.1734784355155026,0.9998677104652172,1.0712790249820778
115,1.1529081875816185,0.9928677104652172,1.0712790249820778
116,1.1327795340820856,0.9492146492407274,1.057984805287116
117,1.1126115387938982,0.9446228125060335,1.0514250385232675
