,ILP,IQP,PIQP
80,17.34889532690819,16.140640680987453,16.935944965195493
81,17.48349912594445,16.092321900942956,17.383612303061653
82,17.474219026434906,16.259702582528114,17.72374480261522
83,17.688668664753145,16.000901670321394,17.21127420704806
84,17.77556893890334,16.059128764348422,17.564090780188167
85,17.876207267523043,16.04231510707084,17.498199796050123
86,18.138993419345468,16.353945789529043,17.623248696138525
87,18.52685176725081,16.39094106064801,17.71674147675931
88,18.634749527547825,16.29883426092931,17.736686841976635
89,18.84415827858007,16.684136751751964,17.876854848806232
90,18.894895407443705,16.33032784478394,17.335299993338435
91,19.280396199320663,17.07378508176526,18.46717621343773
92,19.551088438895512,17.28527685006522,18.45676727859552
93,19.922470652165195,17.91062233906576,19.056911946945377
94,19.95329195102651,17.730388921615816,18.58810112100114
95,20.031536780143792,18.044223171902466,18.845684441634287
96,20.06978249723981,18.276305017773353,18.694984255382508
97,20.1144067696206,18.155603470595047,18.80284273367889
98,19.957977039116027,18.006342983387768,18.665668761089567
99,20.14146831100262,18.290203321677,18.2835255072177
100,20.26244425501545,18.007481808397234,18.48126973091837
101,20.33651749609431,18.20707490881748,18.561195681327607
102,20.41198321539107,18.512136826614785,18.70206327781375
103,20.292535943069414,18.398802781357084,18.46007919889388
104,20.45107021221526,18.17525990585927,18.676624927561686
105,20.38888677532303,18.555590783731457,18.477220795956114
106,20.589604125175576,18.544284934893994,18.50214141560076
107,20.628363807846306,18.912587367859764,18.937483077038348
108,20.65509372795457,19.0717845785258,19.56481104316882
109,20.822683282234838,19.17126850645678,19.507567501881
110,21.015395602024437,19.380299339690758,19.640346599822028
111,21.16750481048816,19.45788659575743,20.054899221894555
112,21.656801760590746,19.73722773869837,19.99687777808864
113,21.746405863636227,20.021068971746367,19.90687794049911
114,21.72757151284968,20.43106702444574,19.644780934336108
115,21.742923574750577,20.101368546739696,19.806421764201257
116,22.016350581469137,20.327533846883945,20.39900215452313
117,22.01978809871841,20.495894694675208,20.16507600601884
